age,gender,split,final
26,M,1:51:40,4:25:21
49,M,1:49:28,4:03:59
43,M,1:42:42,4:02:26
33,M,1:44:45,3:43:44
32,M,1:44:45,3:43:43
38,M,1:45:23,4:01:01
35,M,1:45:06,4:01:15
44,M,1:48:45,3:44:54
40,W,1:54:11,4:03:44
47,M,1:46:52,3:43:26
52,M,1:49:24,3:45:46
49,M,1:47:59,4:01:11
42,M,1:50:09,3:45:49
30,M,1:49:18,4:01:46
38,M,1:47:00,3:45:23
34,W,1:44:39,3:45:14
50,M,1:46:23,3:43:49
45,M,1:43:04,4:01:34
49,M,1:38:12,3:44:08
41,M,1:50:48,4:02:39
50,M,1:44:17,3:45:24
57,M,1:41:07,4:01:18
45,M,1:43:59,4:00:32
42,M,1:46:22,4:01:50
31,W,1:47:06,3:44:48
39,W,1:47:13,3:44:44
34,M,1:48:18,3:44:36
54,M,1:37:10,3:45:18
29,W,1:56:33,4:26:08
42,W,1:51:09,3:46:00
49,M,1:48:27,4:21:04
53,M,1:44:05,3:45:25
50,M,1:49:30,4:03:18
50,M,1:38:18,3:44:12
42,M,1:48:44,4:01:31
42,M,1:48:15,3:45:38
39,M,1:43:20,3:43:56
38,W,1:45:32,3:45:19
27,W,1:55:58,3:46:29
44,M,1:44:58,4:01:07
23,W,1:43:13,3:46:08
24,W,1:47:25,4:10:10
27,M,1:45:54,4:05:15
26,M,1:49:43,4:01:50
42,M,1:49:01,4:03:05
37,M,1:42:11,3:44:52
33,M,1:48:37,4:01:38
29,M,1:45:06,3:45:05
33,M,1:47:31,3:46:22
37,M,1:50:01,3:46:53
24,W,1:50:07,3:46:46
56,M,1:43:35,4:00:26
37,M,1:43:37,4:00:57
64,M,1:49:29,3:43:18
28,M,1:50:59,4:26:23
42,M,1:50:55,3:46:33
40,M,1:51:42,3:43:23
47,M,1:38:52,4:01:27
51,M,1:47:50,4:03:43
37,W,1:50:16,3:45:02
56,M,1:44:29,4:01:06
28,W,1:47:24,4:03:56
36,M,1:45:26,3:43:31
43,M,1:51:25,3:46:40
37,M,1:54:13,4:03:55
43,M,1:51:51,4:01:24
37,M,1:46:52,4:00:22
42,M,1:53:10,4:03:38
46,W,1:47:03,3:44:42
43,M,1:47:05,4:04:24
32,M,1:46:52,4:00:22
44,M,1:44:21,3:44:33
23,M,1:53:24,4:00:46
39,W,1:44:46,3:43:56
40,M,1:39:43,3:45:53
42,M,1:41:43,4:02:33
26,M,1:45:41,3:45:29
46,W,1:46:16,3:44:35
37,M,1:55:30,4:00:49
37,M,1:47:59,4:00:32
47,M,1:42:49,3:44:36
40,M,1:48:55,4:00:52
29,M,1:46:35,4:02:46
32,M,1:45:05,4:02:21
36,M,1:46:36,4:00:33
54,M,1:41:39,3:44:17
41,W,1:44:39,3:44:54
26,W,1:53:47,4:03:47
51,M,1:45:06,4:01:01
25,M,1:43:34,3:45:48
29,M,1:55:53,4:06:31
43,M,1:43:56,4:04:02
31,M,1:44:00,4:01:29
27,M,1:34:51,4:00:32
55,M,1:49:01,4:01:10
37,M,1:45:28,4:01:22
34,M,1:44:00,3:43:48
50,M,1:43:44,4:02:39
33,W,1:49:39,3:44:31
42,M,1:50:42,3:44:20
40,M,1:48:31,3:46:36
48,M,1:46:44,3:46:59
25,M,1:46:17,4:02:23
36,M,1:43:44,4:22:18
46,W,1:44:31,3:45:11
28,M,1:51:42,3:45:24
26,W,1:51:42,3:45:24
29,W,1:39:03,3:46:04
50,M,1:44:56,4:02:32
61,M,1:49:04,3:47:10
50,M,1:37:11,3:43:48
39,M,1:35:00,3:43:22
61,M,1:46:52,3:45:09
42,W,1:46:17,4:02:23
50,M,1:44:55,4:02:31
37,M,1:50:45,4:00:32
44,M,1:44:15,3:44:07
39,M,1:47:13,3:44:05
41,M,1:44:09,4:04:39
52,M,1:48:07,3:45:49
40,W,1:51:15,3:46:37
27,W,1:50:51,4:00:53
31,M,1:41:48,4:02:27
27,W,1:42:29,3:44:30
57,M,1:42:55,3:46:19
31,W,1:44:49,4:01:38
39,M,1:42:30,4:20:22
61,M,1:45:42,3:45:00
38,M,1:36:29,3:44:01
37,W,1:48:38,3:47:22
51,M,1:42:32,3:44:51
42,M,1:47:14,4:00:51
43,W,1:47:16,3:46:01
52,M,1:48:53,4:00:34
40,M,1:49:07,4:02:43
57,M,1:42:59,3:45:56
36,W,1:49:32,4:03:02
25,M,1:38:08,3:43:54
48,M,1:44:46,3:44:24
49,W,1:49:25,4:09:08
25,M,1:40:40,4:00:36
41,M,1:46:48,3:43:36
27,W,1:44:04,3:43:26
29,W,1:45:40,4:02:00
30,M,1:49:06,4:00:52
42,M,1:39:15,3:44:17
33,M,1:38:35,3:43:42
28,M,1:42:46,4:02:05
46,M,1:41:01,4:01:03
49,M,1:47:58,3:45:04
35,M,1:50:34,4:24:08
44,M,1:45:41,3:46:30
27,W,1:45:35,4:05:56
27,M,1:52:31,3:47:00
54,M,1:45:26,3:43:33
26,W,1:49:15,3:46:16
44,M,1:46:21,4:01:11
54,M,1:47:45,4:04:13
26,W,1:48:36,3:45:15
38,M,1:41:13,3:44:45
31,W,1:48:19,4:06:33
41,M,1:46:51,3:46:27
50,M,1:49:18,4:00:58
38,W,1:43:53,3:44:05
37,M,1:49:43,3:45:57
31,M,1:52:57,4:04:32
39,M,1:52:00,3:45:51
28,W,1:47:35,4:03:18
33,M,1:51:18,4:02:45
33,W,1:35:09,3:45:23
26,W,1:35:08,3:45:23
35,M,1:37:55,3:43:51
40,W,1:43:54,3:44:05
38,M,1:34:32,3:45:40
37,M,1:40:35,4:20:31
30,M,1:47:52,4:20:36
24,M,1:49:26,4:02:20
40,M,1:43:09,4:02:58
45,M,1:50:57,3:47:09
33,M,1:51:25,3:47:21
35,M,1:54:01,3:46:18
55,M,1:48:49,3:46:41
38,M,1:48:27,3:45:40
65,M,1:47:49,4:21:02
48,W,1:52:48,4:01:18
38,M,1:43:55,3:45:29
42,M,1:48:01,4:01:12
41,M,1:47:19,3:44:57
27,M,1:33:15,3:44:20
41,M,1:45:37,4:05:03
39,W,1:47:36,4:01:12
29,M,1:48:29,3:45:19
51,M,1:48:42,4:01:06
31,M,1:44:57,3:47:07
48,M,1:39:44,3:46:51
47,M,1:48:43,4:01:50
58,M,1:41:47,3:44:38
32,M,1:45:49,3:44:12
60,M,1:42:08,3:43:53
40,M,1:45:38,3:45:59
40,M,1:48:28,4:01:54
47,W,1:48:45,3:45:35
37,M,1:46:36,3:46:32
25,M,1:50:18,4:21:06
48,M,1:46:53,4:00:54
50,M,1:45:30,4:21:56
44,M,1:49:56,4:02:36
44,M,1:36:30,3:45:09
31,M,1:47:53,3:46:55
40,M,1:52:54,4:04:13
47,M,1:52:54,4:04:13
41,M,1:48:59,4:03:13
34,M,1:42:27,4:02:19
42,M,1:47:38,4:01:45
30,M,1:50:27,4:06:54
40,M,1:49:42,3:45:47
36,W,1:46:37,4:27:34
35,M,1:46:58,4:02:05
52,M,1:46:57,4:05:18
40,W,1:49:42,4:23:15
41,M,1:47:52,3:46:55
28,W,1:48:56,4:08:55
29,M,1:41:03,3:45:43
34,M,1:43:16,3:45:27
43,M,1:44:01,3:45:21
41,W,1:52:36,4:01:15
49,M,1:42:08,3:44:46
40,M,1:41:31,3:44:05
38,W,1:46:20,3:47:02
30,W,1:50:02,3:47:31
29,M,1:42:57,4:02:55
38,W,1:48:54,4:04:19
27,W,1:45:16,4:01:51
18,M,1:35:01,3:45:20
42,M,1:45:39,3:44:35
46,M,1:48:10,4:04:33
28,M,1:48:37,3:46:06
40,M,1:45:30,4:01:23
44,W,1:51:31,3:49:36
45,M,1:48:12,3:44:25
38,W,1:49:58,4:21:13
42,M,1:40:24,3:46:50
32,M,1:48:47,4:04:01
36,M,1:51:44,4:37:34
50,M,1:44:07,3:47:12
47,M,1:47:41,4:01:11
51,W,1:49:34,3:47:18
28,M,1:47:06,3:44:43
50,M,1:47:07,3:47:21
38,W,1:49:08,3:45:44
27,M,1:48:35,3:45:54
43,M,1:49:23,3:46:28
47,M,1:46:29,4:21:56
38,W,1:49:20,3:44:23
40,W,1:49:33,4:03:16
44,M,1:45:30,3:45:31
53,M,1:50:53,3:44:52
55,W,1:48:06,3:46:59
41,M,1:48:23,3:44:29
27,M,1:48:45,3:45:24
37,M,1:48:40,4:02:09
39,W,1:48:05,4:02:56
40,M,1:48:53,4:01:54
45,M,1:56:52,4:02:52
38,W,1:46:40,3:44:53
38,M,1:50:08,4:04:46
46,M,1:46:50,4:03:32
43,M,1:50:48,4:09:06
33,M,1:36:39,4:01:27
41,M,1:47:02,3:45:51
31,M,1:50:48,4:09:06
40,M,1:41:16,3:46:34
37,M,1:48:01,4:02:13
37,W,1:46:45,3:44:02
41,M,1:48:07,4:02:20
32,M,1:44:17,3:44:50
44,M,1:45:37,3:45:53
28,M,1:38:22,3:45:29
24,M,1:47:02,3:47:29
46,M,1:39:03,3:46:15
51,M,1:39:10,3:44:59
46,M,1:49:15,3:46:11
46,M,1:44:04,3:44:28
44,M,1:42:48,4:02:07
50,M,1:49:13,4:03:50
54,M,1:39:23,3:44:24
33,M,1:45:38,4:20:58
38,M,1:45:31,4:02:38
44,M,1:50:53,4:28:27
26,M,1:50:26,4:05:53
35,M,1:50:11,4:05:06
43,M,1:37:28,3:44:54
52,M,1:44:14,3:47:04
54,M,1:49:07,4:02:20
50,M,1:50:05,4:04:16
28,M,1:49:35,4:01:25
40,W,1:54:38,4:05:01
61,W,1:50:13,4:23:45
52,M,1:21:50,3:44:08
40,M,1:46:35,3:45:43
36,M,1:44:49,3:48:06
54,M,1:44:33,4:03:46
54,M,1:47:10,4:33:57
55,M,1:51:46,4:03:21
34,W,1:51:47,4:02:13
44,W,1:47:38,4:05:08
39,M,1:44:14,3:46:15
36,M,1:47:42,3:47:20
47,M,1:51:10,4:05:44
36,W,1:51:01,3:48:00
38,W,1:49:17,3:47:37
45,M,1:49:29,4:22:19
52,W,1:46:04,4:02:30
38,M,1:48:17,3:44:24
41,M,1:49:30,4:22:20
55,M,1:51:26,4:01:38
23,W,1:51:26,4:01:38
49,M,1:39:33,3:44:45
58,M,1:51:10,3:47:19
33,M,1:51:19,4:21:44
35,W,1:51:28,4:04:56
25,W,1:49:53,4:02:32
57,M,1:43:58,4:03:11
34,W,1:46:24,3:44:36
46,M,1:46:29,3:46:07
55,M,1:44:00,3:45:45
53,M,1:44:00,3:45:45
56,M,1:42:47,3:47:05
43,W,1:46:29,3:46:07
50,M,1:43:41,3:44:46
35,M,1:42:38,3:45:17
50,M,1:43:48,3:44:42
43,M,1:48:51,4:22:55
41,M,1:49:43,3:46:35
54,M,1:49:33,3:45:41
50,W,1:49:33,3:45:41
41,M,1:40:39,3:45:06
30,W,1:49:32,3:46:35
40,M,1:47:44,4:01:42
55,M,1:48:08,4:01:49
48,M,1:44:07,3:47:35
39,M,1:47:48,4:03:57
25,W,1:49:55,3:47:18
45,M,1:43:09,3:45:59
47,M,1:47:19,3:46:16
34,M,1:38:04,4:03:15
32,M,1:49:14,3:47:56
24,W,1:49:34,4:22:29
40,W,1:52:29,4:04:35
32,W,1:50:43,4:01:28
46,M,1:51:02,4:05:06
30,W,1:51:27,3:46:06
29,W,1:49:14,3:47:58
36,W,1:45:55,4:01:34
37,M,1:45:44,3:45:24
42,M,1:47:52,3:46:07
41,M,1:41:59,4:02:38
31,M,1:50:44,3:47:16
44,W,1:50:57,4:26:19
60,M,1:39:44,4:02:24
41,M,1:43:04,3:46:15
42,M,1:49:45,4:05:16
34,W,1:49:38,4:34:57
52,M,1:40:56,3:45:59
35,M,1:45:10,4:04:25
36,W,1:45:57,4:01:34
29,M,1:44:00,3:46:50
36,M,1:49:14,3:46:33
38,M,1:49:41,4:06:39
44,M,1:40:58,4:01:37
32,M,1:51:30,4:05:47
36,W,1:45:46,3:46:39
50,M,1:49:07,4:02:36
29,M,1:45:44,4:02:05
40,W,1:48:10,3:45:39
32,M,1:45:57,3:46:40
44,M,1:42:12,3:47:01
43,M,1:50:31,4:03:49
49,W,1:45:38,3:45:43
39,M,1:46:17,3:45:35
21,M,1:51:06,4:04:40
35,W,1:43:42,3:45:29
43,M,1:52:36,4:01:53
38,M,1:53:58,4:04:54
49,M,1:44:08,4:21:38
42,M,1:49:22,3:46:15
47,W,1:49:43,3:46:35
38,M,1:43:40,3:46:49
37,M,1:40:50,4:02:36
33,M,1:43:50,4:03:24
39,M,1:51:54,4:01:51
48,M,1:48:43,4:21:26
30,M,1:50:53,3:45:08
41,M,1:49:02,3:45:34
27,W,1:51:33,4:08:40
27,M,1:41:19,4:23:50
23,W,1:52:08,4:24:41
36,W,1:50:28,3:47:06
40,M,1:53:19,4:03:03
31,M,1:50:46,4:06:34
54,M,1:44:37,3:45:49
28,W,1:46:09,4:03:11
28,M,1:57:06,4:02:05
43,M,1:43:48,3:46:14
45,M,1:47:58,4:02:45
28,W,1:49:34,4:03:08
44,M,1:43:38,3:45:12
29,W,1:53:15,4:02:55
41,W,1:53:36,4:03:50
46,M,1:40:37,3:46:01
40,M,1:44:45,4:02:01
36,M,1:45:36,4:04:37
50,M,1:48:25,4:04:37
30,M,1:27:54,3:45:07
32,M,1:44:28,4:04:41
49,M,1:46:50,4:02:56
35,W,1:49:50,3:47:23
33,M,1:52:37,4:21:43
40,W,1:47:37,3:46:14
39,M,1:46:48,3:46:49
43,W,1:50:01,4:01:42
36,M,1:44:08,3:46:43
47,W,1:48:49,3:45:51
49,M,1:44:30,3:45:35
52,M,1:43:32,3:44:37
50,M,1:41:09,4:01:58
43,M,1:50:50,3:48:30
44,M,1:45:47,3:46:31
45,M,1:47:22,3:46:35
33,M,1:48:36,4:10:40
44,M,1:44:22,3:45:52
37,M,1:48:39,3:47:34
44,M,1:47:20,3:46:30
41,M,1:45:13,3:47:28
42,M,1:44:09,3:46:00
28,W,1:53:54,3:47:22
22,W,1:44:08,3:47:12
31,M,1:38:24,3:44:59
36,M,1:49:47,3:45:52
36,M,1:44:35,4:04:26
51,M,1:51:48,4:02:15
26,M,1:56:25,4:04:05
44,M,1:43:05,4:02:15
47,M,1:40:41,3:46:41
25,M,1:56:25,4:04:05
27,M,1:40:48,4:09:43
43,M,1:43:48,3:46:54
29,M,1:48:46,4:02:00
53,M,1:40:24,3:45:45
40,M,1:49:21,4:05:35
50,M,1:44:45,3:45:00
65,M,1:48:00,4:02:57
31,W,1:46:49,3:47:13
41,M,1:52:40,4:25:41
38,M,1:51:02,4:07:07
38,M,1:47:37,4:01:51
45,M,1:45:49,4:02:25
44,M,1:44:35,4:01:57
40,W,1:53:33,4:02:40
38,W,1:49:31,4:03:25
31,W,1:48:11,4:05:30
55,M,1:40:26,4:06:50
24,W,1:50:14,3:46:12
32,M,1:42:55,3:44:57
40,M,1:39:42,3:44:54
39,M,1:45:59,4:22:36
36,M,1:51:43,3:48:41
31,M,1:48:49,3:46:48
35,M,1:36:55,3:46:55
28,W,1:50:10,4:04:37
41,M,1:48:14,4:03:32
28,M,1:36:26,4:02:37
36,M,1:51:46,4:04:11
44,M,1:47:25,3:45:03
43,M,1:41:04,3:47:01
46,M,1:44:35,4:03:18
26,M,1:28:24,3:45:00
37,M,1:44:33,3:46:56
40,M,1:48:33,4:11:42
37,M,1:50:41,4:02:31
43,M,1:45:45,3:45:48
50,M,1:39:21,4:02:50
23,M,1:53:32,4:26:39
42,M,1:45:16,4:22:00
62,M,1:49:48,3:48:19
32,M,1:42:13,3:47:52
40,M,1:39:59,3:45:09
50,M,1:46:35,4:03:09
48,M,1:46:57,3:47:55
26,M,1:42:59,3:47:13
45,M,1:53:25,3:46:01
32,W,1:50:29,4:03:43
33,M,1:47:15,3:45:31
33,M,1:50:30,4:03:42
24,M,1:43:32,3:48:07
42,W,1:52:33,4:02:15
48,M,1:47:56,4:02:25
26,W,1:48:18,3:47:25
44,W,1:45:23,3:47:06
51,M,1:39:38,3:46:52
48,M,1:47:20,4:23:42
59,M,1:46:53,3:48:25
35,M,1:39:05,3:46:57
29,M,1:47:17,4:02:51
40,M,1:56:07,4:05:03
41,M,1:43:13,3:46:40
61,M,1:40:22,3:48:18
44,M,1:49:41,3:47:31
24,M,1:47:49,3:45:53
30,M,1:48:32,3:47:32
42,W,1:49:28,4:02:40
32,W,1:48:21,3:48:31
45,M,1:47:56,4:02:29
47,M,1:50:27,4:03:20
37,M,1:47:19,4:03:20
58,M,1:46:43,4:05:40
37,M,1:52:43,4:03:50
44,M,1:44:38,3:45:52
24,W,1:53:04,4:09:15
35,W,1:52:19,4:29:36
53,M,1:41:24,4:02:34
40,W,1:48:59,3:47:36
56,M,1:47:43,3:46:29
44,M,1:44:59,3:46:58
43,M,1:46:00,4:23:04
37,M,1:56:07,4:09:45
43,M,1:48:40,3:47:37
27,W,1:46:45,3:48:03
31,M,1:46:45,3:48:04
39,M,1:52:04,4:06:58
38,W,1:48:59,3:47:36
28,W,1:49:23,3:47:03
42,M,1:52:04,4:06:59
39,M,1:47:02,3:47:50
42,M,1:44:45,4:24:36
41,M,1:40:41,3:47:31
42,M,1:51:01,3:47:19
38,M,1:47:31,3:45:22
35,M,1:46:01,4:02:54
53,M,1:45:50,3:47:52
35,M,1:45:34,3:47:20
50,M,1:45:11,3:45:38
30,M,1:37:01,4:04:44
32,M,1:45:50,4:02:17
35,M,1:49:52,4:04:00
34,W,1:51:02,4:04:46
36,M,1:41:22,3:45:40
41,M,1:47:50,4:22:34
35,W,1:49:53,4:04:01
25,W,1:47:39,3:47:49
47,M,1:47:21,4:06:23
24,W,1:47:26,4:05:13
48,M,1:47:22,4:06:22
45,M,1:45:37,4:02:41
56,M,1:46:42,3:45:53
23,M,1:47:59,4:29:02
31,W,1:49:47,3:46:41
60,M,1:49:25,3:46:41
47,M,1:51:53,4:03:11
56,M,1:49:29,3:45:44
61,M,1:49:51,4:24:18
40,M,1:48:08,3:47:59
58,M,1:39:56,4:02:38
25,M,1:48:10,3:48:43
58,M,1:49:47,4:05:11
48,M,1:51:29,4:02:34
52,M,1:52:20,4:04:43
31,W,1:51:05,4:04:20
58,M,1:49:17,3:47:05
34,W,1:46:04,3:48:01
51,M,1:44:28,4:03:06
27,W,1:46:03,3:48:02
30,M,1:50:27,3:46:43
50,W,1:51:29,4:02:34
48,M,1:47:13,4:12:44
29,M,1:51:57,4:11:00
34,M,1:51:05,4:04:20
41,M,1:48:08,4:28:36
37,M,1:43:33,4:22:17
44,M,1:47:57,3:48:13
40,M,1:48:48,4:04:16
53,M,1:50:04,4:02:24
41,M,1:54:12,4:03:25
32,M,1:50:21,4:08:12
51,M,1:41:20,3:46:04
50,W,1:47:56,4:02:33
32,M,1:54:10,4:03:54
35,W,1:50:52,4:02:28
45,M,1:45:59,3:48:32
26,W,1:52:06,4:03:32
43,M,1:49:42,3:47:52
38,M,1:36:03,3:45:35
29,M,1:48:43,4:07:29
43,M,1:40:30,3:47:06
50,W,1:49:28,4:04:06
29,W,1:48:44,4:07:29
44,M,1:48:26,3:49:17
41,W,1:48:53,3:47:29
38,M,1:42:43,4:09:45
31,M,1:47:33,4:03:00
40,M,1:50:12,4:07:16
40,M,1:39:15,4:04:13
34,M,1:48:08,3:47:51
47,M,1:51:41,3:47:48
52,M,1:44:18,3:46:30
31,M,1:46:50,4:05:04
43,M,1:48:08,3:47:51
45,M,1:48:09,3:47:51
48,M,1:45:47,3:48:26
25,W,1:49:39,4:04:58
49,M,1:39:26,4:04:58
35,M,1:49:39,4:04:58
37,M,1:42:11,4:03:50
41,W,1:46:11,3:47:13
48,M,1:49:21,4:03:04
39,W,1:48:48,3:48:49
42,M,1:45:04,4:02:42
58,W,1:45:04,3:46:01
31,M,1:51:10,4:02:59
40,M,1:43:54,3:46:47
35,M,1:33:49,3:45:52
52,W,1:42:42,3:46:38
43,M,1:50:05,3:48:03
31,M,1:45:00,4:08:07
39,M,1:51:21,3:48:36
30,M,1:47:33,3:46:00
45,M,1:45:18,4:23:18
52,M,1:49:52,4:04:41
28,M,1:42:51,3:46:37
35,M,1:44:50,3:46:58
41,W,1:52:18,4:02:42
30,M,1:51:34,4:05:24
28,W,1:51:46,4:04:34
39,M,1:52:11,3:47:10
50,M,1:50:39,3:47:14
48,M,1:49:21,4:04:12
25,W,1:48:42,3:48:50
35,M,1:54:21,4:03:19
46,M,1:47:31,4:06:37
37,M,1:39:41,3:45:46
40,M,1:50:09,3:47:09
51,W,1:42:40,4:03:30
51,W,1:49:35,4:03:32
47,M,1:50:28,4:03:58
39,M,1:51:41,3:49:31
42,M,1:53:41,4:25:05
37,M,1:40:55,3:45:54
24,M,1:34:52,3:46:13
34,M,1:41:34,4:03:24
47,M,1:48:08,3:48:05
55,W,1:51:41,3:48:01
40,M,1:47:51,3:47:12
48,M,1:46:33,4:03:55
25,M,1:34:50,3:46:10
29,W,1:52:47,3:46:54
46,W,1:50:47,3:48:07
42,M,1:44:37,3:46:43
44,M,1:46:54,3:48:41
42,M,1:51:37,4:06:14
45,W,1:48:45,4:02:51
47,W,1:44:15,4:02:57
36,M,1:43:38,3:47:47
44,W,1:50:04,3:47:29
47,M,1:44:48,3:47:46
47,M,1:43:36,3:48:08
43,M,1:48:52,3:47:30
52,W,1:47:50,4:03:00
27,W,1:52:02,3:48:49
41,M,1:48:28,3:46:48
41,M,1:37:46,3:46:04
47,W,1:43:48,3:46:08
36,W,1:47:17,4:04:15
40,M,1:52:27,4:04:25
35,W,1:48:45,4:04:12
35,M,1:50:10,4:06:34
51,M,1:42:42,3:45:46
46,M,1:51:24,4:03:25
40,M,1:52:27,4:04:25
46,M,1:37:18,3:45:56
42,W,1:46:39,3:47:55
43,M,1:49:02,3:46:33
40,M,1:47:36,4:05:00
31,M,1:53:42,4:07:47
36,M,1:48:17,4:22:41
46,M,1:50:34,4:04:10
58,M,1:33:15,3:46:30
32,W,1:39:38,3:45:41
47,W,1:48:00,3:47:46
42,W,1:48:10,3:47:11
40,W,1:44:11,4:04:30
42,W,1:45:19,3:46:27
44,M,1:50:34,3:46:51
50,M,1:44:46,3:47:08
47,M,1:50:34,3:46:52
40,M,1:44:59,4:02:49
42,M,1:53:11,3:49:59
36,M,1:47:06,4:03:51
45,M,1:45:06,4:08:34
56,W,1:47:19,3:48:50
57,M,1:45:13,4:03:40
35,M,1:45:37,3:48:08
18,M,1:47:56,4:22:53
40,M,1:43:00,4:05:01
38,M,1:49:07,3:48:42
58,M,1:52:59,4:04:54
34,M,1:36:33,4:02:58
33,W,1:50:15,4:05:05
49,M,1:43:01,4:05:02
45,M,1:49:46,3:47:53
42,M,1:49:18,4:05:37
38,M,1:48:14,3:47:54
24,M,1:41:05,3:46:19
32,M,1:52:50,4:07:17
44,M,1:43:16,3:47:01
44,W,1:44:13,3:45:47
33,M,1:50:43,4:06:59
28,M,1:48:37,3:49:04
30,M,1:44:44,3:49:20
46,W,1:51:24,4:04:49
35,W,1:49:35,4:04:36
35,M,1:50:19,4:05:43
57,M,1:51:10,4:05:06
46,M,1:45:17,3:47:04
60,W,1:48:14,3:48:19
54,M,1:48:49,3:48:30
32,M,1:32:26,3:46:03
43,M,1:51:51,4:25:14
32,M,1:57:56,4:15:00
39,M,1:38:48,4:03:52
25,W,1:47:33,4:06:06
56,M,1:42:52,3:47:33
31,M,1:35:17,3:46:42
34,M,1:49:48,4:25:22
46,M,1:46:14,3:48:07
31,M,1:45:46,4:22:51
43,M,1:50:29,4:05:59
42,M,1:49:18,4:03:24
43,M,1:42:48,3:48:21
47,M,1:53:02,3:49:33
34,M,1:52:02,3:48:47
31,M,1:48:57,4:05:27
40,M,1:47:16,3:46:31
42,M,1:46:14,3:48:11
41,M,1:47:41,4:04:03
40,W,1:52:00,3:48:54
40,M,1:46:44,4:34:21
38,W,1:41:04,3:46:53
32,W,1:53:20,3:46:51
44,M,1:51:29,4:11:35
46,M,1:42:09,3:48:16
39,M,1:50:52,4:25:23
44,M,1:48:59,4:04:07
39,M,1:45:56,3:47:42
53,M,1:50:51,4:08:04
57,W,1:38:58,3:47:15
52,W,1:49:14,4:04:34
49,M,1:45:07,3:47:09
25,W,1:50:46,4:04:11
59,M,1:49:45,3:48:45
40,W,1:50:32,3:49:13
40,W,1:48:59,4:05:38
44,M,1:48:53,4:10:34
49,M,1:43:14,4:05:44
31,M,1:45:04,4:05:13
40,M,1:49:47,4:04:05
50,M,1:49:47,4:04:42
38,M,1:45:24,4:23:41
40,M,1:48:50,4:07:15
42,M,1:51:57,4:23:15
48,M,1:41:01,3:47:40
42,M,1:47:36,4:03:48
47,W,1:54:29,3:49:12
43,M,1:49:53,4:03:51
40,M,1:46:34,3:46:34
41,M,1:45:24,3:47:11
42,W,1:47:59,4:04:14
49,M,1:37:56,3:47:08
42,M,1:49:50,3:48:56
22,M,1:46:33,3:49:03
47,M,1:54:29,3:49:13
53,M,1:42:43,3:47:23
37,W,1:50:32,4:27:38
44,M,1:54:04,4:08:02
43,M,1:46:33,3:48:06
26,W,1:48:53,4:03:17
43,M,1:48:35,4:23:30
40,W,1:47:00,3:47:56
46,W,1:49:49,4:03:43
51,M,1:48:44,3:48:37
42,M,1:50:13,4:08:37
34,M,1:48:51,4:04:25
45,M,1:50:49,4:03:30
31,W,1:48:59,4:07:15
29,M,1:43:01,3:46:14
40,W,1:51:04,4:05:27
39,W,1:51:39,3:48:33
56,M,1:49:22,4:06:17
39,M,1:48:43,4:25:36
45,M,1:47:24,3:47:17
40,W,1:50:05,3:47:04
42,M,1:44:32,4:03:36
28,M,1:44:07,4:09:06
29,W,1:50:37,4:23:13
30,W,1:49:04,4:04:27
39,W,1:50:36,4:05:53
48,M,1:43:12,3:48:10
46,M,1:47:22,4:03:27
25,M,1:50:23,4:05:01
45,M,1:47:23,4:04:25
22,W,1:50:27,4:05:01
49,M,1:48:03,4:06:30
57,M,1:53:21,3:46:48
29,M,1:42:40,3:49:03
52,M,1:52:12,3:48:53
52,M,1:47:34,4:06:03
30,M,1:42:39,3:49:03
40,W,1:53:40,4:04:18
32,M,1:47:44,4:10:54
46,M,1:54:27,4:04:27
38,M,1:44:55,3:49:45
24,M,1:46:18,3:48:32
30,M,1:42:41,3:49:03
51,M,1:46:18,4:06:55
30,M,1:31:25,3:49:03
53,M,1:49:52,4:03:43
45,M,1:44:39,3:47:02
33,M,1:46:29,4:29:03
31,M,1:32:23,3:49:03
28,M,1:32:02,3:47:43
31,M,1:48:32,3:46:23
50,W,1:48:51,4:06:54
40,M,1:46:19,3:48:33
41,M,1:48:12,4:04:04
52,M,1:49:23,4:05:52
34,M,1:47:36,3:49:16
43,M,1:46:10,4:29:26
32,M,1:49:37,3:47:54
30,W,1:48:30,3:48:30
42,M,1:39:05,4:05:01
31,M,1:54:33,4:08:38
43,M,1:46:31,4:03:40
40,M,1:45:21,4:29:11
28,M,1:44:30,4:04:22
39,W,1:53:42,3:46:32
27,W,1:56:09,4:07:51
42,W,1:51:22,3:49:01
36,M,1:49:17,3:47:50
39,M,1:46:35,4:23:16
55,M,1:43:55,3:49:57
43,W,1:47:13,3:47:57
54,M,1:46:34,3:49:06
43,M,1:48:31,3:49:24
51,M,1:48:54,4:05:59
35,W,1:48:17,3:48:37
30,M,1:33:30,3:48:09
31,M,1:40:33,3:47:55
50,M,1:46:34,3:49:06
51,M,1:53:30,4:04:07
40,W,1:48:25,3:48:08
35,W,1:52:24,3:47:25
26,M,1:47:38,4:05:22
28,M,1:51:53,4:08:17
37,W,1:52:25,3:47:25
26,M,1:49:55,4:05:22
53,M,1:49:55,4:05:22
51,M,1:48:54,4:06:02
32,M,1:47:34,3:49:05
40,W,1:45:15,4:03:54
25,W,1:49:19,3:47:46
27,W,1:44:45,3:47:40
40,M,1:45:36,3:48:39
31,M,1:48:28,4:29:35
41,M,1:47:29,4:04:11
43,W,1:49:38,3:47:42
